status,aspect,sentiment,compound
Depression,hopelessness,negative,-0.8318
Depression,hopelessness,negative,-0.9849
Depression,social_support,positive,0.9743
Depression,therapy,positive,0.9743
Depression,hopelessness,positive,0.9743
Depression,self_harm,negative,-0.9722
Depression,hopelessness,negative,-0.9722
Suicidal,social_support,negative,-0.9124
Suicidal,therapy,negative,-0.9124
Suicidal,self_harm,negative,-0.9124
Suicidal,social_support,negative,-0.9613
Suicidal,self_harm,negative,-0.9613
Suicidal,motivation,negative,-0.9892
Suicidal,social_support,negative,-0.9892
Suicidal,medication,negative,-0.9892
Suicidal,therapy,negative,-0.9892
Suicidal,hopelessness,negative,-0.9892
Depression,hopelessness,negative,-0.943
Suicidal,appetite,negative,-0.9713
Suicidal,social_support,negative,-0.9713
Suicidal,medication,negative,-0.9713
Suicidal,concentration,negative,-0.9885
Suicidal,social_support,negative,-0.9885
Suicidal,hopelessness,negative,-0.9885
Suicidal,social_support,negative,-0.9319
Depression,appetite,negative,-0.8903
Depression,concentration,negative,-0.8903
Depression,hopelessness,negative,-0.8903
Depression,hopelessness,negative,-0.974
Depression,self_harm,positive,0.3535
Depression,motivation,negative,-0.9754
Depression,appetite,negative,-0.9754
Depression,concentration,negative,-0.9754
Depression,social_support,negative,-0.9754
Depression,self_harm,negative,-0.9754
Depression,hopelessness,negative,-0.9754
Depression,concentration,negative,-0.999
Depression,social_support,negative,-0.999
Depression,self_harm,negative,-0.999
Depression,hopelessness,negative,-0.999
Suicidal,self_harm,positive,0.711
Depression,concentration,negative,-0.7553
Depression,hopelessness,negative,-0.7553
Depression,medication,positive,0.891
Suicidal,sleep,negative,-0.9515
Suicidal,energy,negative,-0.9515
Suicidal,social_support,negative,-0.9515
Suicidal,hopelessness,negative,-0.9515
Suicidal,social_support,positive,0.4939
Suicidal,self_harm,negative,-0.6365
Depression,social_support,negative,-0.9908
Depression,therapy,negative,-0.9908
Depression,self_harm,negative,-0.9908
Depression,hopelessness,negative,-0.9908
Suicidal,appetite,negative,-0.6124
Suicidal,self_harm,negative,-0.6124
Suicidal,therapy,negative,-0.8979
Suicidal,social_support,positive,0.5111
Suicidal,self_harm,positive,0.5111
Suicidal,motivation,negative,-0.444
Depression,self_harm,negative,-0.9885
Suicidal,social_support,positive,0.7514
Suicidal,hopelessness,positive,0.7514
Depression,social_support,negative,-0.9459
Suicidal,social_support,positive,0.1948
Suicidal,hopelessness,positive,0.1948
Suicidal,hopelessness,negative,-0.8718
Suicidal,social_support,negative,-0.8394
Suicidal,hopelessness,negative,-0.8394
Suicidal,sleep,positive,0.992
Suicidal,motivation,positive,0.992
Suicidal,appetite,positive,0.992
Suicidal,social_support,positive,0.992
Suicidal,hopelessness,positive,0.992
Suicidal,self_harm,negative,-0.9927
Suicidal,hopelessness,negative,-0.9927
Depression,social_support,positive,0.9355
Depression,motivation,positive,0.9953
Depression,social_support,positive,0.9953
Depression,hopelessness,positive,0.9953
Depression,concentration,negative,-0.9404
Depression,medication,negative,-0.9404
Depression,therapy,negative,-0.9404
Depression,self_harm,negative,-0.9404
Suicidal,concentration,negative,-0.9612
Suicidal,social_support,negative,-0.9612
Suicidal,self_harm,negative,-0.9612
Depression,social_support,positive,0.7719
Depression,social_support,positive,0.5964
Depression,self_harm,positive,0.5964
Suicidal,social_support,positive,0.7343
Suicidal,self_harm,positive,0.7343
Suicidal,hopelessness,positive,0.7343
Depression,sleep,negative,-0.9539
Depression,appetite,negative,-0.9539
Depression,concentration,negative,-0.9539
Depression,social_support,negative,-0.9539
Depression,therapy,negative,-0.9539
Suicidal,hopelessness,negative,-0.7377
Depression,motivation,negative,-0.9686
Depression,appetite,negative,-0.9686
Depression,social_support,negative,-0.9686
Depression,hopelessness,negative,-0.9686
Depression,medication,positive,0.2967
Depression,therapy,positive,0.2967
Depression,hopelessness,positive,0.2967
Depression,sleep,negative,-0.9627
Depression,appetite,negative,-0.9627
Depression,self_harm,negative,-0.9627
Suicidal,sleep,negative,-0.4418
Suicidal,hopelessness,negative,-0.4418
Suicidal,sleep,negative,-0.9916
Suicidal,energy,negative,-0.9916
Suicidal,social_support,negative,-0.9916
Suicidal,medication,negative,-0.9916
Suicidal,self_harm,negative,-0.9916
Suicidal,hopelessness,negative,-0.9916
Suicidal,social_support,positive,0.7155
Depression,self_harm,positive,0.9272
Depression,hopelessness,positive,0.9272
Depression,social_support,negative,-0.8989
Depression,self_harm,negative,-0.8989
Suicidal,appetite,negative,-0.4092
Suicidal,social_support,negative,-0.4092
Suicidal,self_harm,negative,-0.4092
Suicidal,hopelessness,negative,-0.4092
Suicidal,social_support,negative,-0.8927
Depression,social_support,negative,-0.9591
Depression,hopelessness,negative,-0.9591
Depression,social_support,negative,-0.9107
Depression,hopelessness,negative,-0.9107
Suicidal,sleep,negative,-0.3051
Suicidal,hopelessness,negative,-0.3051
Depression,sleep,negative,-0.9621
Depression,energy,negative,-0.9621
Depression,social_support,negative,-0.9621
Depression,therapy,negative,-0.9621
Depression,hopelessness,negative,-0.9621
Depression,social_support,positive,0.9757
Depression,hopelessness,positive,0.9757
Depression,hopelessness,negative,-0.296
Suicidal,appetite,positive,0.4476
Suicidal,therapy,positive,0.4476
Depression,sleep,positive,0.9797
Depression,energy,positive,0.9797
Depression,social_support,positive,0.9797
Depression,self_harm,positive,0.9797
Depression,hopelessness,positive,0.9797
Suicidal,social_support,positive,0.9359
Suicidal,social_support,negative,-0.9939
Suicidal,hopelessness,negative,-0.9939
Depression,sleep,negative,-0.8989
Suicidal,concentration,negative,-0.9714
Suicidal,social_support,negative,-0.9714
Suicidal,therapy,negative,-0.9714
Suicidal,hopelessness,negative,-0.9714
Suicidal,self_harm,negative,-0.9713
Suicidal,hopelessness,negative,-0.9713
Suicidal,medication,negative,-0.8682
Suicidal,self_harm,negative,-0.8682
Suicidal,appetite,negative,-0.7956
Suicidal,social_support,negative,-0.7956
Suicidal,self_harm,negative,-0.7956
Suicidal,hopelessness,negative,-0.7956
Depression,self_harm,negative,-0.9959
Depression,hopelessness,negative,-0.9959
Suicidal,self_harm,negative,-0.9153
Suicidal,sleep,negative,-0.8784
Suicidal,social_support,negative,-0.8784
Suicidal,hopelessness,negative,-0.8784
Depression,medication,negative,-0.5662
Depression,therapy,negative,-0.5662
Depression,sleep,negative,-0.8496
Depression,concentration,negative,-0.8496
Depression,hopelessness,negative,-0.8496
Suicidal,sleep,negative,-0.9282
Suicidal,hopelessness,negative,-0.9282
Depression,hopelessness,negative,-0.98
Suicidal,self_harm,negative,-0.8645
Depression,sleep,negative,-0.9914
Depression,hopelessness,negative,-0.9914
Suicidal,hopelessness,negative,-0.8957
Suicidal,social_support,positive,0.9791
Suicidal,medication,positive,0.5719
Depression,sleep,negative,-0.958
Depression,social_support,negative,-0.958
Depression,medication,negative,-0.958
Depression,hopelessness,negative,-0.958
Depression,sleep,negative,-0.9699
Depression,energy,negative,-0.9699
Depression,social_support,negative,-0.9699
Depression,therapy,negative,-0.9699
Depression,social_support,positive,0.9355
Depression,hopelessness,positive,0.9355
Depression,appetite,positive,0.984
Depression,social_support,positive,0.984
Depression,hopelessness,positive,0.984
Depression,social_support,positive,0.9801
Depression,hopelessness,positive,0.9801
Suicidal,sleep,negative,-0.966
Suicidal,social_support,negative,-0.966
Suicidal,self_harm,negative,-0.966
Depression,energy,negative,-0.9225
Suicidal,social_support,negative,-0.9948
Suicidal,self_harm,negative,-0.9948
Suicidal,hopelessness,negative,-0.9948
Suicidal,self_harm,negative,-0.9796
Depression,motivation,negative,-0.9176
Depression,social_support,negative,-0.9176
Depression,hopelessness,negative,-0.9176
Depression,motivation,negative,-0.4436
Depression,social_support,negative,-0.4436
Depression,hopelessness,negative,-0.8512
Depression,hopelessness,negative,-0.955
Suicidal,sleep,negative,-0.824
Suicidal,hopelessness,negative,-0.824
Depression,sleep,negative,-0.2263
Suicidal,concentration,negative,-0.9129
Suicidal,self_harm,negative,-0.9129
Suicidal,hopelessness,negative,-0.6124
Suicidal,sleep,negative,-0.9526
Suicidal,hopelessness,negative,-0.9526
Suicidal,motivation,positive,0.9291
Suicidal,social_support,positive,0.9291
Suicidal,self_harm,positive,0.9291
Suicidal,self_harm,positive,0.1157
Depression,social_support,negative,-0.9537
Depression,hopelessness,negative,-0.9537
Depression,social_support,negative,-0.9334
Depression,hopelessness,negative,-0.9334
Depression,energy,negative,-0.9839
Depression,self_harm,negative,-0.9839
Depression,social_support,negative,-0.877
Suicidal,self_harm,positive,0.8679
Suicidal,hopelessness,negative,-0.9666
Suicidal,social_support,negative,-0.8111
Suicidal,self_harm,negative,-0.8111
Depression,energy,negative,-0.7541
Depression,concentration,negative,-0.7541
Depression,hopelessness,negative,-0.7541
Depression,hopelessness,negative,-0.9724
Depression,hopelessness,neutral,0.0129
Suicidal,social_support,negative,-0.7181
Depression,sleep,neutral,0.0347
Depression,energy,neutral,0.0347
Depression,appetite,neutral,0.0347
Depression,concentration,neutral,0.0347
Depression,hopelessness,neutral,0.0347
Depression,sleep,negative,-0.6652
Depression,energy,negative,-0.6652
Depression,social_support,negative,-0.6652
Depression,medication,negative,-0.6652
Depression,self_harm,negative,-0.6652
Depression,social_support,negative,-0.6874
Depression,self_harm,negative,-0.6874
Depression,hopelessness,negative,-0.6874
Suicidal,medication,negative,-0.8586
Suicidal,hopelessness,negative,-0.8586
Depression,hopelessness,negative,-0.8074
Suicidal,hopelessness,negative,-0.9013
Suicidal,concentration,neutral,0.0101
Depression,sleep,negative,-0.802
Depression,social_support,negative,-0.8444
Depression,medication,positive,0.8966
Depression,therapy,positive,0.8966
Depression,self_harm,positive,0.8966
Suicidal,social_support,negative,-0.9953
Suicidal,self_harm,negative,-0.9953
Suicidal,hopelessness,negative,-0.9953
Suicidal,social_support,positive,0.2732
Depression,self_harm,negative,-0.9958
Depression,hopelessness,negative,-0.9958
Depression,social_support,negative,-0.9211
Suicidal,sleep,negative,-0.8988
Depression,appetite,negative,-0.7063
Depression,social_support,negative,-0.7063
Depression,self_harm,negative,-0.7063
Suicidal,hopelessness,positive,0.5515
Suicidal,self_harm,negative,-0.9747
Depression,social_support,negative,-0.9764
Depression,self_harm,negative,-0.9764
Depression,hopelessness,negative,-0.9764
Suicidal,social_support,negative,-0.9354
Suicidal,hopelessness,negative,-0.9354
Depression,sleep,negative,-0.7674
Depression,social_support,negative,-0.7674
Depression,sleep,negative,-0.8205
Depression,medication,negative,-0.8205
Depression,therapy,negative,-0.8205
Depression,self_harm,negative,-0.8205
Depression,hopelessness,negative,-0.8205
Suicidal,sleep,negative,-0.9577
Depression,motivation,negative,-0.875
Depression,therapy,negative,-0.875
Depression,hopelessness,negative,-0.875
Suicidal,social_support,negative,-0.9742
Suicidal,medication,negative,-0.9742
Suicidal,self_harm,negative,-0.935
Suicidal,hopelessness,negative,-0.935
Depression,sleep,negative,-0.9643
Depression,social_support,negative,-0.9643
Depression,hopelessness,negative,-0.9643
Suicidal,sleep,negative,-0.7347
Suicidal,self_harm,negative,-0.7347
Depression,appetite,negative,-0.8277
Depression,social_support,negative,-0.8277
Depression,medication,negative,-0.8277
Depression,hopelessness,negative,-0.8277
Depression,sleep,negative,-0.9969
Depression,energy,negative,-0.9969
Depression,motivation,negative,-0.9969
Depression,social_support,negative,-0.9969
Depression,medication,negative,-0.9969
Depression,self_harm,negative,-0.9969
Depression,hopelessness,negative,-0.9969
Depression,sleep,positive,0.984
Depression,energy,positive,0.984
Depression,motivation,positive,0.984
Depression,appetite,positive,0.984
Depression,hopelessness,positive,0.984
Suicidal,social_support,negative,-0.3182
Suicidal,self_harm,negative,-0.3182
Depression,appetite,negative,-0.9631
Depression,social_support,negative,-0.9631
Depression,hopelessness,negative,-0.9631
Suicidal,medication,neutral,0.0
Suicidal,motivation,negative,-0.8815
Suicidal,social_support,negative,-0.8815
Suicidal,hopelessness,negative,-0.8815
Depression,appetite,positive,0.9936
Depression,social_support,positive,0.9936
Suicidal,social_support,negative,-0.7876
Depression,sleep,negative,-0.8155
Depression,hopelessness,negative,-0.8155
Depression,concentration,negative,-0.97
Depression,therapy,negative,-0.97
Depression,hopelessness,negative,-0.97
Suicidal,energy,negative,-0.8798
Suicidal,social_support,negative,-0.8798
Depression,social_support,positive,0.9772
Depression,hopelessness,positive,0.9772
Depression,sleep,positive,0.9913
Depression,social_support,positive,0.9913
Depression,therapy,positive,0.9913
Depression,hopelessness,positive,0.9913
Suicidal,sleep,negative,-0.9938
Suicidal,appetite,negative,-0.9938
Suicidal,concentration,negative,-0.9938
Suicidal,social_support,negative,-0.9938
Depression,hopelessness,negative,-0.7791
Suicidal,social_support,negative,-0.8724
Suicidal,social_support,negative,-0.5505
Depression,energy,negative,-0.9824
Depression,social_support,negative,-0.9824
Suicidal,motivation,negative,-0.993
Suicidal,appetite,negative,-0.993
Suicidal,social_support,negative,-0.993
Suicidal,hopelessness,negative,-0.993
Depression,appetite,negative,-0.9477
Depression,concentration,negative,-0.9477
Suicidal,motivation,negative,-0.9364
Suicidal,self_harm,negative,-0.9364
Suicidal,social_support,negative,-0.9811
Suicidal,appetite,positive,0.9684
Suicidal,social_support,positive,0.9684
Depression,social_support,negative,-0.9099
Depression,self_harm,negative,-0.9099
Depression,sleep,negative,-0.982
Depression,hopelessness,negative,-0.982
Suicidal,social_support,negative,-0.8359
Suicidal,medication,negative,-0.8359
Depression,appetite,negative,-0.9901
Depression,social_support,negative,-0.9901
Depression,self_harm,negative,-0.9901
Suicidal,sleep,positive,0.3369
Suicidal,energy,positive,0.3369
Suicidal,hopelessness,positive,0.3369
Depression,hopelessness,negative,-0.08
Suicidal,social_support,negative,-0.9454
Suicidal,self_harm,negative,-0.9454
Suicidal,hopelessness,negative,-0.9454
Suicidal,hopelessness,positive,0.7967
Depression,concentration,negative,-0.9168
Depression,self_harm,negative,-0.9168
Depression,hopelessness,negative,-0.9168
Depression,energy,negative,-0.8242
Depression,hopelessness,negative,-0.8242
Depression,social_support,negative,-0.3919
Depression,hopelessness,negative,-0.3919
Suicidal,hopelessness,negative,-0.7212
Depression,self_harm,negative,-0.8176
Depression,social_support,negative,-0.7863
Depression,social_support,negative,-0.9524
Depression,self_harm,negative,-0.9524
Depression,hopelessness,negative,-0.9524
Suicidal,sleep,negative,-0.9488
Suicidal,energy,negative,-0.9488
Suicidal,concentration,negative,-0.9488
Suicidal,self_harm,negative,-0.9488
Suicidal,social_support,negative,-0.9985
Suicidal,hopelessness,negative,-0.9985
Suicidal,self_harm,negative,-0.8994
Suicidal,hopelessness,negative,-0.1614
Depression,sleep,negative,-0.9823
Depression,energy,negative,-0.9823
Depression,social_support,neutral,0.0103
Depression,hopelessness,neutral,0.0103
Depression,social_support,negative,-0.7089
Depression,hopelessness,negative,-0.7089
Suicidal,hopelessness,negative,-0.8534
Suicidal,social_support,negative,-0.9691
Suicidal,self_harm,negative,-0.9691
Suicidal,sleep,negative,-0.9956
Suicidal,appetite,negative,-0.9956
